Title,Section,Template,Type,Priority,References,Automation Type,Automation ID,Preconditions,Steps,Expected Result
LF_LI_TC119 — Line Items Delivery Protocol: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC119_DeliveryProtocol_BasicTest#tc119_deliveryProtocol_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Delivery Protocol is visible in left panel
4. Expand Delivery Protocol
5. Confirm options load and Select All at top
6. Collapse filter",Delivery Protocol is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC219 — Line Items Delivery Protocol: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC219_DeliveryProtocol_SearchTest#tc219_deliveryProtocol_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC419 — Line Items Delivery Protocol: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC419_DeliveryProtocol_SelectAllTest#tc419_deliveryProtocol_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC619 — Line Items Delivery Protocol: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC619_DeliveryProtocol_TableSyncTest#tc619_deliveryProtocol_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC819 — Line Items Delivery Protocol: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC819_DeliveryProtocol_ScrollTest#tc819_deliveryProtocol_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1019 — Line Items Delivery Protocol: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC1019_DeliveryProtocol_ActiveFiltersTest#tc1019_deliveryProtocol_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Delivery Protocol
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Delivery Protocol
LF_LI_TC1119 — Line Items Delivery Protocol: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC1119_DeliveryProtocol_ClearFiltersTest#tc1119_deliveryProtocol_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Delivery Protocol
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC121 — Line Items Activity Type: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC121_ActivityType_OptionOrderTest#tc121_activityType_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC120 — Line Items Activity Type: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC120_ActivityType_BasicTest#tc120_activityType_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Activity Type is visible in left panel
4. Expand Activity Type
5. Confirm options load and Select All at top
6. Collapse filter",Activity Type is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC220 — Line Items Activity Type: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC220_ActivityType_SearchTest#tc220_activityType_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC420 — Line Items Activity Type: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC420_ActivityType_SelectAllTest#tc420_activityType_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC620 — Line Items Activity Type: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC620_ActivityType_TableSyncTest#tc620_activityType_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC820 — Line Items Activity Type: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC820_ActivityType_ScrollTest#tc820_activityType_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1020 — Line Items Activity Type: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC1020_ActivityType_ActiveFiltersTest#tc1020_activityType_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Activity Type
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Activity Type
LF_LI_TC1120 — Line Items Activity Type: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC1120_ActivityType_ClearFiltersTest#tc1120_activityType_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Activity Type
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC122 — Line Items Content type: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC122_ContentType_OptionOrderTest#tc122_contentType_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC121 — Line Items Content type: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC121_ContentType_BasicTest#tc121_contentType_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Content type is visible in left panel
4. Expand Content type
5. Confirm options load and Select All at top
6. Collapse filter",Content type is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC221 — Line Items Content type: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC221_ContentType_SearchTest#tc221_contentType_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC421 — Line Items Content type: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC421_ContentType_SelectAllTest#tc421_contentType_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC621 — Line Items Content type: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Content type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.contenttype.LF_LI_TC621_ContentType_TableSyncTest#tc621_contentType_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Content type
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
